conteudo,source
"Cursos - Coding Bootcamp
12. Qual o contato para saber mais informações sobre o curso Coding Bootcamp?

Entre em contato por meio do e-mail:bootcamp@enap.gov.brAtualizado em: 31/07/2023",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
01 - A que se destina a concessão de bolsas de pesquisa pela Enap?

O Programa Cátedras Brasil da Enap visa promover projetos próprios de pesquisa e contribuir com o fomento de pesquisas científicas e aplicadas na área de gestão pública, inovação e políticas públicas, além de disseminar o conhecimento gerado. Para isto, são oferecidas bolsas de pesquisas em diferentes áreas temáticas através de editais publicados no site da Enap.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
02 - Quem pode se candidatar ao recebimento de bolsas de pesquisa?

Poderão se candidatar às bolsas oferecidas pelo Programa Cátedras Brasil os interessados que se disponham a intercambiar conhecimento e experiência com a Enap e que atendam aos requisitos específicos dispostos nos editais de chamada pública.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
03 - Qual é o valor das bolsas de pesquisa?

Os valores são definidos de acordo com a modalidade de bolsa, variando de R$ 3.000 (três mil reais) a R$ 7.000 (sete mil reais), conforme consta no Anexo daResolução Nº 26, de 6 de agosto de 2018.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
04 - Qual é a duração da concessão das bolsas de pesquisa?

A concessão de bolsa do Programa Cátedras Brasil terá o tempo de vigência definido no chamamento público, podendo ser renovada mediante justificativa, desde que não exceda a duração total de 36 (trinta e seis) meses.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
05 - Como se dá o processo seletivo para a concessão de bolsas de pesquisa?

O início do processo seletivo para o Programa Cátedras Brasil se dá com a publicação do edital de chamada pública no Diário Oficial da União e no site da Enap, pelo prazo mínimo de 10 (dez) dias, prorrogável por igual período, contado a partir da publicação do edital. As fases do processo seletivo, bem como as regras gerais e os critérios de julgamento, são definidos por meio do edital de chamada pública.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
06 - Como saber se há processos seletivos com inscrições abertas?

Através do site da Enap (https://www.enap.gov.br/pt/central-de-conteudo/pesquisas) ou do e-mailpesquisa.enap@enap.gov.br.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
07 - Como se inscrever no processo seletivo?

Os procedimentos para a inscrição no processo seletivo do Programa Cátedras Brasil, bem como os documentos requeridos, são definidos por meio do edital de chamada pública.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
08 - É possível acumular a bolsa de pesquisa da Enap com bolsa concedida por outra instituição?

Não há vedação, por parte da Enap, ao acúmulo de bolsa de pesquisa concedida pela Escola com aquela concedida por outra instituição. Cabe ao candidato interessado, caso receba outra bolsa, checar a possibilidade de acúmulo, uma vez que cada instituição estabelece regras próprias nesse sentido. Ressalta-se, entretanto, que o candidato deve possuir tempo hábil para dedicar-se à produção da pesquisa.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
09 - É possível acumular bolsas de pesquisa concedidas pela Enap?

Não é permitido o acúmulo de bolsas de pesquisa concedidas pela Enap.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Bolsas de Pesquisa
10 - Como obter outras informações sobre a concessão de bolsas de pesquisa pela Enap?

Através do site da Enap (https://www.enap.gov.br/pt/central-de-conteudo/pesquisas) ou do e-mailpesquisa.enap@enap.gov.br.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Casoteca de Gestão Pública
01 - O que é a Casoteca da Enap?

ACasotecaé uma coleção que reúne estudos de caso. Os casos são de acesso gratuito e pretendem estimular o uso de técnicas inovadoras para o ensino, cobrindo temas como ética, políticas públicas, diversidade, gestão de programas e projetos, inovação e outros. Todos são ferramentas de aprendizagem com potencial para transferência de conhecimentos e habilidades para estudantes, profissionais do setor público e pesquisadores, com foco em problema ou desafio, seja para superá-lo, seja para documentar os esforços feitos para suplantá-lo.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Casoteca de Gestão Pública
02 - O que são casos?

Aqui, adotamos uma definição ampla de estudos de caso, que engloba casos, jogos e simulações com finalidade de aplicação em sala de aula, em que os alunos assumem papéis, preparam e tomam decisões, bem como casos que servem para relatar práticas e experiências no setor público, visando à disseminação de aprendizagem organizacional.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Casoteca de Gestão Pública
03 - Quem elabora os casos?

Os casos disponíveis na Casoteca foram elaborados por diferentes áreas da Enap, pelos nossos professores colaboradores e por diversas instituições nacionais e internacionais. Alguns casos foram cedidos e traduzidos no âmbito do Projeto de Cooperação Brasil-Canadá “Desenvolvimento de Capacidade de Governança”.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Casoteca de Gestão Pública
04 - O que são notas pedagógicas?

Trata-se de um documento propositivo com indicação de possíveis usos do material em sala de aula, visando facilitar sua difusão como método de ensino. Nem todos os casos disponibilizados na Casoteca possuem nota pedagógica.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Casoteca de Gestão Pública
05 - Quem pode submeter um caso?

A Casoteca não está recebendo novos casos no momento. Contudo, se for do seu interesse submeter um caso, entre em contato pelo e-mailrepositorio@enap.gov.br",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Publicações
01 - Quais são as publicações da Enap?

Entre as publicações Enap, destacam-se:Revista do Serviço Público (RSP– trata-se da primeira revista sobre gestão pública criada no País (1937). Está sob a responsabilidade da ENAP desde a criação da Escola em 1986, sendo uma das mais importantes referências em gestão pública no Brasil. Tem periodicidade trimestral, com artigos publicados com base em avaliação de pareceristas pelo sistema blind review. É publicada em meio impresso, com vendas na Escola e envio a assinantes. É também disponibilizada, em modo eletrônico, no Portal da Escola.ENAP Informa – newsletter (boletim eletrônico) mensal, distribuída a servidores da Escola, dirigentes do Poder Executivo federal e da Rede Nacional de Escolas de Governo, que aborda as principais notícias divulgadas no site da Escola ao longo do mês que findou; e traz, em sua Agenda, os principais eventos do mês que está por iniciar: cursos, palestras, visitas internacionais, prêmios, entre outros.Boletim Bibliográfico- publicação eletrônica de periodicidade bimestral produzida pelaBiblioteca Graciliano Ramosda ENAP, foca num tema relevante de gestão pública em cada número, fornecendo amplas referências de publicações impressas e eletrônicas disponíveis no acervo da Biblioteca. Distribuída para mala direta de dirigentes públicos, escolas e bibliotecas.Cadernos ENAP– publicação de periodicidade não regular que visa a divulgar relatórios de pesquisa e ensaios sobre temas voltados à gestão pública. Pode ser composto de traduções de materiais de interesse de escolas estrangeiras parceiras, produção da equipe de pesquisa da ENAP ou de materiais sob encomenda. É uma publicação em meio impresso e eletrônico; algumas das edições, a critério da Comissão Editorial, possuem apenas a edição eletrônica.Ações premiadas no Concurso Inovação na Gestão Pública Federal– livro publicado anualmente, contendo o relato das iniciativas premiadas no Concurso. O livro tem distribuição impressa e também, versão eletrônica.Coletâneas– livros com ensaios e artigos diversos, focados em temas prioritários de gestão pública, que servem como material didático para os eventos formativos da Escola e também contribuem para a disseminação do conhecimento em gestão nas escolas de administração pública do País. Edições impressas e eletrônicas, quando assim o permitem as regras de direito autoral.Livros, cadernos, cartilhas e folhetos - editados com aprovação do Conselho Editorial da ENAP que atendem a diferenciados objetivos relacionados à disseminação do conhecimento em gestão ou da divulgação institucional da Escola, assim como atendimento a parcerias estabelecidas com órgãos públicos.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Publicações
02 - Como ser colaborador da linha editorial da Enap e encaminhar artigos para publicação?

A Revista do Serviço Público, editada pela Enap, publica artigos inéditos sobre temas relacionados a Estado e Sociedade, Políticas Públicas e Gestão Pública. Os artigos passam por análise prévia de adequação pela editoria da revista e posterior avaliação de dois ou três pareceristas por meio do sistema blind review.Para mais informações sobre o periódico e o processo de submissão de artigos, acesse osite próprio da Revista.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Publicações
03 - Como assinar a Revista do Serviço Público?

Caso você prefira, além do download gratuito da Revista do Serviço Público, você pode adquiri-la, preenchendo nosso cartão de aquisição (Cartão de Aquisição) e escolhendo uma das formas a seguir para efetuar o pagamento, quando necessário, referente a sua aquisição.1. Nas agências do Banco do Brasil:• Compareça ao caixa e solicite o depósito do valor das publicações na Conta Única do Tesouro Nacional, informe seu CPF ou o CNPJ de sua instituição e o código identificador da Enap: 11470211401288187.• Posteriormente, encaminhe o comprovante de depósito juntamente com o Cartão de Aquisição para a Enap2. No sítio do Banco do Brasil, por meio de transferência entre contas correntes (para clientes do Banco do Brasil):• Acesse sua conta;• Na guia Transferências, clique em para Conta Única do Tesouro;• Digite o valor total das publicações solicitadas;• No campo UG Gestão finalidade, digite o código identificador: 11470211401288187;• No campo CPF/CNPJ, digite o seu CPF ou o CNPJ de sua instituição;• Em seguida, prossiga com a transação normalmente, como se fosse uma transferência comum entre contas correntes;• Imprima o comprovante e encaminhe-o para a Enap juntamente com o Cartão de Aquisição.3. Nos terminais de Auto-Atendimento do Banco do Brasil (para clientes do Banco do Brasil):• Na tela principal, selecione a opção Transferência;• Na próxima tela, selecione a opção conta corrente para Conta Única do Tesouro;• Na próxima tela, selecione a opção conta corrente para Conta Única do Tesouro;• Na próxima tela, digite no campo Identificador 1 o código 1147021140128818-7 e no campo Identificador 2 o seu CPF ou o CNPJ de sua instituição;• Prossiga normalmente com a transação, como uma transferência comum;• Encaminhe posteriormente o comprovante de transferência juntamente com o Cartão de Aquisição para a Enap.4. Via emissão da Guia de Recolhimento da União (GRU) Simples: Enviar por fax ou pelos Correios, a GRU Simples paga no Banco do Brasil com o valor das publicações. Tome nota das informações necessárias para impressão da GRU:• Unidade Favorecida - (UG): 114702;• Gestão: 11401 (O nome da unidade aparecerá automaticamente);• Recolhimento - Código: 28818-7 (A descrição do recolhimento aparecerá automaticamente);• Número de referência: 2009;• Competência: deve ser preenchida com o mês e ano em que você está realizando a compra;• Vencimento: deve ser preenchido com a data em que você efetuará o pagamento;• CNPJ ou CPF: preencher com os dados do comprador;• Nome do contribuinte: preencher com o nome do comprador;• Valor principal: preencher com o valor total das publicações que serão adquiridas;• Descontos/abatimentos, outras deduções, Mora/Multa, Juros/Encargos, outros acréscimos: deixar todos em branco;• Valor total: preencher com o valor total das publicações que serão adquiridas;• Para finalizar, clique em Emitir GRU Simples e imprima-a. Acesse aqui a página da Secretaria do Tesouro Nacional para preenchimento e impressão da GRU;• Encaminhe posteriormente o comprovante da GRU juntamente com o Cartão de Aquisição para a Enap.5. Enviar, por fax ou pelos Correios, nota de empenho, com a descrição das publicações solicitadas, em nome de Enap Escola Nacional de Administração Pública, Unidade Gestora (UG): 114702, Gestão: 11401, Conta Corrente 170.500-8, Agência 1607-1, Banco do Brasil.Enap - Escola Nacional de Administração PúblicaCNPJ: 00.627.612/0001-09Diretoria de Comunicação e PesquisaTel: (61) 2020-3072 / (61) 2020-3415Fax: (61) 2020-3178",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Publicações
04 - Qual o procedimento para o download de publicações?

Ao selecionar a opção ""Download de Publicações"" (www.enap.gov.brem Publicações), clique na publicação desejada para fazer o donwload. Ele é gratuito e não precisa de cadastro.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Publicações
05 - Como comprar as publicações Enap?

Caso a publicação pretendida não ofereça a opção de download gratuito, você pode adquiri-la, preenchendo nosso cartão de aquisição (Cartão de Aquisição) e efetuando o pagamento, quando necessário, referente a sua aquisição.- Para aquisição, servidor público tem desconto?Em regra, 10%. Se em curso na Enap, 30%. Descontos especiais para: Coletâneas de Planejamento e Orçamento - R$ 50,00, Coletâneas de Políticas Públicas - R$ 50,00; Coletânea da Administração Pública - R$ 50,00 cada; e Livro Gestão Social: R$ 40,00.- Como comprar publicações da Enap estando em outro estado?Para comprar publicações em outro estado enviar e-mail parapublicacoes@enap.gov.br.- Como comprar publicações da Enap em Brasília?Visite-nos em nossa Livraria ou consulte nossos títulos na Biblioteca Graciliano Ramos (Enap, Setor de Áreas Isoladas Sul, SAIS, área 2A, térreo).- A publicação indica “esgotada”. Como saber se haverá nova edição?Alguns livros sob-regras de limitação de tiragem e direito autoral não poderiam ser reeditados. Enviar sugestão de reimpressão parapublicacoes@enap.gov.br. Títulos esgotados são indisponíveis ara venda.- Como pesquisar os livros da Enap por assunto?É possível encontrar dentro do sítio da Enap artigos ou livros por palavra-chave na caixa em branco “Pesquisar...”. O link encontra-se à direita acima na Página da Enap, ao lado do link Fale Conosco. Podem ser encontrados por assunto, palavra chave ou autor, artigos ou conteúdos de livros da Enap, assim como palestras, cursos e eventos em geral realizados na Escola.- Como comprar publicações por boleto de cobrança (Guia de Recolhimento da União)?Ao entrar em www.enap.gov.br em Publicações, selecionar a opção “Como adquirir Publicações da Enap”, receberá orientações para o pagamento da aquisição com uma das formas a seguir:1. Nas agências do Banco do Brasil:• Compareça ao caixa e solicite o depósito do valor das publicações na Conta Única do Tesouro Nacional, informe seu CPF ou o CNPJ de sua instituição e o código identificador da Enap: 11470211401288187.• Posteriormente, encaminhe o comprovante de depósito juntamente com o Cartão de Aquisição para a Enap2. No sítio do Banco do Brasil, por meio de transferência entre contas correntes (para clientes do Banco do Brasil):• Acesse sua conta;• Na guia Transferências, clique em para Conta Única do Tesouro;• Digite o valor total das publicações solicitadas;• No campo UG Gestão finalidade, digite o código identificador: 11470211401288187;• No campo CPF/CNPJ, digite o seu CPF ou o CNPJ de sua instituição;• Em seguida, prossiga com a transação normalmente, como se fosse uma transferência comum entre contas correntes;• Imprima o comprovante e encaminhe-o para a Enap juntamente com o Cartão de Aquisição.3. Nos terminais de Auto-Atendimento do Banco do Brasil (para clientes do Banco do Brasil):• Na tela principal, selecione a opção Transferência;• Na próxima tela, selecione a opção conta corrente para Conta Única do Tesouro;• Na próxima tela, selecione a opção conta corrente para Conta Única do Tesouro;• Na próxima tela, digite no campo Identificador 1 o código 1147021140128818-7 e no campo Identificador 2 o seu CPF ou o CNPJ de sua instituição;• Prossiga normalmente com a transação, como uma transferência comum;• Encaminhe posteriormente o comprovante de transferência juntamente com o Cartão de Aquisição para a Enap.4. Via emissão da Guia de Recolhimento da União - GRU Simples: Enviar por fax ou pelos Correios, a GRU Simples paga no Banco do Brasil com o valor das publicações. Tome nota das informações necessárias para impressão da GRU:• Unidade Favorecida - (UG): 114702;• Gestão: 11401 (O nome da unidade aparecerá automaticamente);• Recolhimento - Código: 28818-7 (A descrição do recolhimento aparecerá automaticamente);• Número de referência: 2009;• Competência: deve ser preenchida com o mês e ano em que você está realizando a compra;• Vencimento: deve ser preenchido com a data em que você efetuará o pagamento;• CNPJ ou CPF: preencher com os dados do comprador;• Nome do contribuinte: preencher com o nome do comprador;• Valor principal: preencher com o valor total das publicações que serão adquiridas;• Descontos/abatimentos, outras deduções, Mora/Multa, Juros/Encargos, outros acréscimos: deixar todos em branco;• Valor total: preencher com o valor total das publicações que serão adquiridas;• Para finalizar, clique em Emitir GRU Simples e imprima-a. Acesse aqui a página da Secretaria do Tesouro Nacional para preenchimento e impressão da GRU;• Encaminhe posteriormente o comprovante da GRU juntamente com o Cartão de Aquisição para a Enap.5. Enviar, por fax ou pelos Correios, nota de empenho, com a descrição das publicações solicitadas, em nome de Enap Escola Nacional de Administração Pública, Unidade Gestora (UG): 114702, Gestão: 11401, Conta Corrente 170.500-8, Agência 1607-1, Banco do Brasil.Enap - Escola Nacional de Administração PúblicaCNPJ: 00.627.612/0001-09Diretoria de Comunicação e PesquisaTel: (61) 2020-3072 / (61) 2020-3415Fax: (61) 2020-3178",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
01 - Quem pode utilizar a Biblioteca da Enap?

A qualquer pessoa é permitido o acesso à Biblioteca e ao seu acervo, desde que devidamente identificada, nos dias e horários de atendimento.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
02 - Qual o horário de funcionamento?

O horário de atendimento da Biblioteca é de segunda a sexta-feira, das 9h às 18h,  podendo ser alterado de acordo com as necessidades da Enap.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
03 - Quem pode se cadastrar na Biblioteca?

Podem se cadastrar como usuários da Biblioteca Graciliano Ramos:I - Servidores públicos ativos e aposentados dos Poderes Executivo, Judiciário e Legislativo das esferas federal, estadual e municipal;II - Professores universitários e pesquisadores;III - Alunos, terceirizados, estagiários e colaboradores eventuais da Enap; eIV - Bibliotecas cooperantes do Distrito Federal.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
04 - Quais os meios para contato com a Biblioteca?

Os meios de contato são o telefone (61) 2020-3139 e o e-mailbiblioteca@enap.gov.br.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
05 - Empregados de empresas prestadoras de serviços terceirizados podem se cadastrar?

Não. É vedada a inscrição, como usuários plenos, de empregados de empresas prestadoras de serviços terceirizados.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
06 - Qual a documentação necessária para o cadastro e onde fazê-lo?

A inscrição de usuário somente será feita no Setor de Empréstimo, mediante apresentação dos seguintes documentos originais:Carteira de Identidade ou outro documento de identificação admitido pela legislação;CPF;Comprovante de residência;Carteira funcional ou qualquer documento apto a comprovar que o usuário é servidor público (somente para servidores);Cópia do contrato de estágio e autorização da Coordenação (somente para estagiários da Enap);Declaração da faculdade, universidade ou da instituição de ensino (para professores e pesquisadores);Ofício de solicitação de cadastro (para bibliotecas no Distrito Federal);A falta de qualquer um dos itens mencionados acima impossibilita a inscrição do usuário na Biblioteca.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
07 - Todo material bibliográfico pode ser emprestado?

Não. Em razão de suas peculiaridades, o empréstimo das obras de referência, obras de consulta, periódicos e determinadas obras do acervo geral indicadas pela Biblioteca é impossibilitado. Essas publicações estão disponíveis somente para consulta nas dependências da Biblioteca.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
08 - Há limite de obras para empréstimo?

Sim. O usuário pode retirar, por empréstimo, até cinco publicações pelo prazo máximo de dez dias úteis.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
09 - Parentes e/ou amigos indicados poderão pegar publicações em nome do usuário cadastrado?

Não. O empréstimo só será realizado na presença do usuário cadastrado e com a apresentação da carteira de identificação de usuário da Biblioteca ou documento pessoal com foto; É vedado o empréstimo realizado por terceiros, mesmo com a apresentação dos documentos do titular.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
10 - As publicações podem ter o empréstimo renovado?

Sim. As publicações podem ser renovadas por até dois períodos iguais, desde que não haja pedido de reserva feito por outro usuário, nas seguintes formas:Diretamente no Setor de Empréstimo;Pelo próprio usuário na página da Biblioteca por meio de senha pessoal;Por e-mail parabiblioteca@enap.gov.brdesde que enviado até a data de vencimento, no horário de atendimento da Biblioteca.Após duas renovações consecutivas, o sistema de empréstimo bloqueará automaticamente o acesso a outras renovações. Caso seja de interesse do usuário continuar com as publicações emprestadas, deverá comparecer à Biblioteca com o material, efetuar a devolução e realizar novo empréstimo.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
11 – Existe alguma restrição para renovar o empréstimo?

Sim. A renovação de publicações não será efetuada:Por terceiros, mesmo apresentando os documentos do titular;Com prazo de devolução vencido;Por telefone.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
12 - Caso seja ultrapassado o prazo de devolução das publicações, haverá algum tipo de punição?

Sim. Será cobrada uma multa por dia útil e por obra, a partir do primeiro dia de atraso de acordo com aPortaria Enap nº 06 de 24 de janeiro de 2005.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
13 - Qual o local para pagamento das multas?

As multas serão pagas no Banco do Brasil por meio da Guia de Recolhimento da União (GRU), que será emitida pela Biblioteca.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
14 - O que acontece se a multa não for paga?

O usuário que não efetuar o pagamento da multa terá o cadastro suspenso e não poderá utilizar os serviços de empréstimo.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
15 - Caso não seja correntista do Banco do Brasil, a multa pode ser paga diretamente na Biblioteca?

Não. É proibido o pagamento de multas diretamente à Biblioteca, salvo em caso de greve no sistema bancário. Nesse caso, será emitido comprovante de pagamento pela própria Biblioteca.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
16 - Caso a publicação seja extraviada ou danificada, o que fazer?

O usuário é responsável pela integridade do material emprestado ou consultado na Biblioteca e, em caso de extravio ou dano, terá de repor outro exemplar idêntico no prazo de 30 dias corridos, para as publicações nacionais, e de 60 dias corridos, para as internacionais.O usuário deverá comunicar por escrito o extravio ou dano da obra à Biblioteca para que a multa por atraso na devolução seja interrompida, cabendo a reposição da obra dentro do prazo estipulado;O usuário que não comunicar por escrito o extravio ou dano da obra terá a multa computada a partir do primeiro dia de atraso, até a reposição da obra;Em se tratando de publicação esgotada, a obra a ser reposta poderá ser substituída por outra de valor e interesse equivalentes, a critério da Biblioteca.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
17 - Como consultar o acervo da Biblioteca?

A consulta ao acervo pode ser realizada diretamente nas dependências da Biblioteca ou pelo endereçohttp://biblioteca.enap.gov.br",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
18 - Qualquer pessoa pode utilizar os terminais com acesso à internet na Biblioteca?

Sim. O acesso e o uso dos terminais de pesquisa têm como objetivo principal auxiliar o usuário no desenvolvimento de pesquisas e nas consultas às bases de dados da Biblioteca Graciliano Ramos.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
19 - Qual o procedimento para doar algum livro para o acervo da Biblioteca?

As doações podem ser feitas diretamente no balcão de empréstimo da Biblioteca.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
20 - Todo material doado será incorporado ao acervo?

Todo o material doado passará por uma avaliação e se estiver de acordo com a Política de Desenvolvimento de Coleção adotada pela Biblioteca, fará parte do acervo. Caso não, será doado para outra biblioteca.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Biblioteca
21 - Todas as publicações podem ser reproduzidas?

Não. A reprodução dos documentos bibliográficos do acervo é permitida, desde que não acarrete danos aos documentos e que esteja de acordo com a Lei de Direitos Autorais (Lei nº 9.610/1998), sendo permitida uma única cópia, sem intuito de lucro, nos seguintes casos:Trechos de livros e similares;Artigos de periódicos.",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Concursos e Premiações
01 - Quais são os concursos e premiações realizados pela Enap?

Os prêmios realizados pela Enap possuem o objetivo de valorizar pessoas, conhecimentos e boas práticas.A proposta é disseminar iniciativas que gerem valor para a administração pública e para a sociedade. Os trabalhos vencedores podem ser fonte de inspiração e de replicabilidade, contribuindo para o aumento da qualidade das políticas públicas e dos serviços prestados à população.Atualmente a Enap realiza o Concurso Inovação no Setor Público e outros em parceria com outras instituições públicas.Saiba quais premiações estão em andamento emhttps://enap.gov.br/pt/pesquisa-e-conhecimento/concursos-e-premiacoes",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Concursos e Premiações
02 - Quem pode se inscrever nos concursos e premiações realizados pela Enap?

Cada premiação tem seu regulamento, perfil de candidato e critérios próprios.Para saber mais consulte a página do prêmio de interesse emhttps://enap.gov.br/pt/pesquisa-e-conhecimento/concursos-e-premiacoes",FAQ_GERAL.csv
"Pesquisa e Conhecimento - Concursos e Premiações
03 - Como faço para receber notícias dos concursos e premiações?

As notícias sobre os Concursos e Premiações podem ser acompanhadas através dos seguintes canais:Portal da Enap: gov.br/enapPágina dos concursos e premiações realizados pela Enap:https://enap.gov.br/pt/pesquisa-e-conhecimento/concursos-e-premiacoesE-mail:premios@enap.gov.br",FAQ_GERAL.csv
"Serviços - Seleção de Lideranças
O que é o serviço de seleção de lideranças?

São processos de recrutamento e pré-seleção realizados pela Enap, desde 2019, para a ocupação de cargos ou funções de liderança. Com metodologias inovadoras e alinhadas às melhores práticas internacionais, a Enap atrai, seleciona e faz omatchentre os melhores profissionais e as posições estratégicas de governo, em processos seletivos com equilíbrio entre competência e confiança.Os processos de recrutamento e pré-seleção da Enap avaliam as competências comportamentais essenciais para as lideranças no serviço público e valorizam a diversidade da trajetória profissional das pessoas candidatas.",FAQ_GERAL.csv
"Serviços - Seleção de Lideranças
A seleção pode ser feita para quais cargos?

São elegíveis aos processos de recrutamento e pré-seleção:cargos ou funções de primeiro e segundo nível hierárquico  (FCPE/FCE 4 e 5, de direção e equivalentes) de órgãos ou entidades do poder público, ou suas unidades administrativas, cujas atribuições digam respeito a funções exclusivas de direção;cargos de terceiro nível hierárquico (FCPE/FCE 3 de direção e equivalentes) e cargos de assessoramento (FCPE/FCE 3, 4 ou 5 e equivalentes). No entanto, a composição da lista curta de pessoas candidatas pré-selecionadas se dará preferencialmente a partir do Banco de Perfis.",FAQ_GERAL.csv
"Serviços - Seleção de Lideranças
Como contratar o serviço?

Para ter acesso aos serviços de recrutamento e pré-seleção de lideranças, é necessário aderir ao Programa Líderes que Transformam, na modalidade de adesão padrão ou complementar. Conheça o modelo de adesão napágina do serviço.",FAQ_GERAL.csv
"Serviços - Seleção de Lideranças
O que o serviço pode contemplar?

O serviço prestado depende da modalidade de adesão ao Programa Líderes que Transformam.A adesão padrão contempla as etapas de “definição de perfil”, “recrutamento e pré-seleção”, “escolha e nomeação” e “relatório final dos resultados” e pode ser escolhida por instituições federais e subnacionais.A Adesão complementar contempla todas as etapas do modelo padrão e inclui etapas adicionais, representativas dos Sistemas de Alta Direção Públicos: celebração de um acordo de resultados, ações orientadas a seu acompanhamento, e, ainda, o desenvolvimento das lideranças selecionadas. Essa modalidade é exclusiva para instituições do Governo Federal.",FAQ_GERAL.csv
"Serviços - Seleção de Lideranças
Processo seletivo é o mesmo que concurso público?

Não. Concursos públicos são realizados para ocupação decargos efetivos permanentes ou temporáriosna administração pública, em qualquer esfera de governo (Decreto nº 9.739/2019).Os processos seletivos executados pela Enap têm foco emcargos em comissão, de livre nomeação e exoneração (Decreto nº 10.829/2021). São regidos também pelos regulamentos das seleções, com divulgações e etapas publicizadas no Portal da Enap.",FAQ_GERAL.csv
"Serviços - Seleção de Lideranças
O serviço atende quais esferas de governo?

Órgãos do Poder Executivo do Governo Federal, e suas vinculadas, além de órgãos e entidades subnacionais dos estados e municípios brasileiros podem aderir ao Programa Líderes que Transformam e ter acesso ao serviço.Órgãos e entidades subnacionais poderão solicitar a adesão ao Programa desde que a adesão contemple um número mínimo de 10 cargos. Caberá à Enap avaliar o perfil de cargos subnacionais elegíveis. Os estados e municípios poderão aderir ao modelo apenas na modalidade padrão.",FAQ_GERAL.csv
"Serviços - Seleção de Lideranças
Quem faz a escolha final dos selecionados para os cargos ou funções?

Tendo em vista a natureza de livre nomeação e exoneração dos cargos e funções, a escolha final da pessoa candidata é ato discricionário da autoridade demandante.Por esse motivo, após o processo de recrutamento e pré-seleção conduzidos pela Enap, as pessoas candidatas aprovadas são submetidas a uma etapa técnica, com o órgão demandante da vaga, para definição final da pessoa selecionada.",FAQ_GERAL.csv
"Serviços - Seleção de Lideranças
O que é Banco de Perfis?

É um cadastro de currículos de pessoas com o perfil profissional e competências necessárias para atuarem em cargos de direção, chefia e assessoramento em áreas transversais e estruturantes do governo, que poderá ser utilizado em processos seletivos dos órgãos integrantes do Programa Líderes que Transformam.A formação do Banco se dará por meio de busca ativa e prévia às possíveis demandas de processos seletivos, com o intuito de dar mais agilidade ao atendimento das necessidades dos órgãos integrantes do Programa.",FAQ_GERAL.csv
